retained,created,firstorder,lastorder,esent,eopenrate,eclickrate,avgorder,ordfreq,paperless,refill,doorstep,favday,city,eopen,tenure,recency
1,2017-08-11,2017-08-11,2017-08-11,29,6.896551724,0.0,40.02,0.0,1,0,0,Thursday,DEL,2,0.0,1.3068493150684932
1,2017-09-11,2017-09-11,2017-12-17,35,48.57142857,17.14285714,59.4,0.052631579000000005,1,0,0,Monday,BOM,17,0.26575342465753427,0.9561643835616438
1,2017-08-11,2017-08-11,2017-08-11,30,93.33333333,16.66666667,40.02,0.0,1,0,0,Monday,DEL,28,0.0,1.3068493150684932
1,2017-08-11,2017-08-11,2018-10-01,36,0.0,0.0,40.62,0.063492063,1,1,0,Friday,DEL,0,1.1397260273972603,0.16712328767123288
1,2017-08-11,2017-08-11,2017-08-11,33,15.15151515,9.090909091,40.27,0.0,1,0,0,Friday,BOM,5,0.0,1.3068493150684932
1,2017-08-11,2017-08-11,2017-08-11,30,6.666666667,0.0,46.38,0.0,1,0,0,Friday,BOM,3,0.0,1.3068493150684932
0,2017-08-11,2017-08-11,2017-08-11,17,58.82352941,0.0,40.02,0.0,1,0,0,Wednesday,DEL,10,0.0,1.3068493150684932
1,2017-08-11,2017-08-11,2017-08-11,28,10.71428571,0.0,54.7,0.0,1,1,0,Friday,BOM,3,0.0,1.3068493150684932
1,2017-08-11,2017-08-11,2017-08-11,30,13.33333333,6.666666667,40.02,0.0,1,0,0,Tuesday,DEL,4,0.0,1.3068493150684932
0,2017-08-11,2017-08-11,2017-08-11,3,66.66666667,0.0,40.02,0.0,1,0,0,Friday,DEL,3,0.0,1.3068493150684932
1,2017-08-11,2017-08-11,2017-08-11,29,17.24137931,0.0,40.02,0.0,1,0,0,Thursday,DEL,5,0.0,1.3068493150684932
1,2017-08-11,2017-08-11,2017-08-11,31,0.0,0.0,40.0,0.0,1,0,0,Tuesday,MAA,0,0.0,1.3068493150684932
1,2017-08-11,2017-08-11,2017-08-11,32,0.0,0.0,43.29,0.0,1,0,0,Saturday,BLR,0,0.0,1.3068493150684932
1,2017-08-11,2017-08-11,2017-08-11,29,20.68965517,0.0,73.92,0.0,1,0,0,Friday,DEL,6,0.0,1.3068493150684932
1,2017-08-11,2017-08-11,2017-08-11,38,15.78947368,2.631578947,40.02,0.0,1,0,0,Friday,DEL,6,0.0,1.3068493150684932
1,2017-07-11,2017-08-11,2017-08-11,35,5.714285714,0.0,40.2,0.0,1,0,0,Tuesday,BOM,2,0.08493150684931507,1.3068493150684932
1,2017-08-11,2017-08-11,2017-08-11,32,0.0,0.0,40.27,0.0,1,0,0,Monday,BOM,0,0.0,1.3068493150684932
1,2017-08-11,2017-08-11,2017-08-11,29,13.79310345,0.0,40.02,0.0,1,0,0,Thursday,DEL,5,0.0,1.3068493150684932
1,2017-08-11,2017-12-18,2017-12-18,35,14.28571429,0.0,32.62,0.0,1,0,0,Thursday,DEL,6,0.35342465753424657,0.9534246575342465
1,2017-09-11,2017-09-11,2017-11-17,23,78.26086957,0.0,104.96,0.25,1,0,0,Monday,BOM,19,0.18356164383561643,1.0383561643835617
1,2017-09-11,2017-09-11,2017-09-11,28,25.0,3.571428571,54.48,0.0,1,0,0,Wednesday,MAA,7,0.0,1.2219178082191782
1,2017-09-11,2017-09-11,2017-09-11,30,13.33333333,3.333333333,40.02,0.0,1,0,0,Monday,BOM,4,0.0,1.2219178082191782
1,2017-07-11,2017-11-18,2017-11-18,27,44.44444444,14.81481481,52.78,0.0,1,0,0,Tuesday,DEL,12,0.3561643835616438,1.0356164383561643
1,2017-09-11,2017-09-11,2018-01-20,37,21.62162162,10.81081081,50.8,0.097222222,1,0,0,Monday,DEL,8,0.3589041095890411,0.863013698630137
0,2017-09-11,2017-09-11,2017-09-11,2,0.0,0.0,40.02,0.0,1,0,0,Tuesday,DEL,0,0.0,1.2219178082191782
1,2017-09-11,2017-09-11,2017-09-11,27,59.25925926,0.0,40.0,0.0,1,0,0,Friday,MAA,17,0.0,1.2219178082191782
1,2017-09-11,2017-09-11,2017-09-11,32,9.375,0.0,59.18,0.0,1,0,0,Wednesday,BOM,3,0.0,1.2219178082191782
1,2017-09-11,2017-11-18,2017-11-25,29,51.72413793,10.34482759,38.46,0.28571428600000004,1,0,0,Monday,BOM,15,0.2054794520547945,1.0164383561643835
0,2017-09-11,2017-12-11,2018-01-15,3,100.0,33.33333333,57.92,0.03125,1,0,0,Wednesday,DEL,3,0.3452054794520548,0.8767123287671232
1,2017-09-11,2017-09-11,2017-09-11,37,5.405405405,2.702702703,40.02,0.0,1,0,0,Monday,BOM,2,0.0,1.2219178082191782
1,2017-09-11,2017-09-11,2017-09-11,35,20.0,5.714285714,40.02,0.0,1,0,0,Thursday,BOM,7,0.0,1.2219178082191782
1,2017-09-11,2017-09-11,2017-09-11,32,3.125,0.0,40.25,0.0,1,0,0,Monday,DEL,1,0.0,1.2219178082191782
1,2017-09-11,2017-09-11,2018-01-14,39,12.82051282,2.564102564,41.86,0.106060606,1,1,0,Tuesday,BOM,5,0.3424657534246575,0.8794520547945206
0,2017-09-11,2017-09-11,2017-09-11,27,11.11111111,0.0,215.21,0.0,0,0,0,Wednesday,BOM,3,0.0,1.2219178082191782
1,2017-09-11,2017-09-11,2017-09-11,33,3.03030303,0.0,40.02,0.0,1,0,1,Monday,MAA,1,0.0,1.2219178082191782
1,2017-10-11,2017-11-11,2017-11-11,38,10.52631579,0.0,40.02,0.0,1,0,0,Friday,BOM,5,0.08493150684931507,1.0547945205479452
1,2017-10-11,2017-10-11,2017-10-11,31,0.0,0.0,55.49,0.0,1,0,0,Monday,BOM,0,0.0,1.1397260273972603
1,2017-10-11,2017-10-11,2017-12-17,35,37.14285714,28.57142857,50.13,0.081081081,1,0,0,Thursday,DEL,13,0.18356164383561643,0.9561643835616438
1,2017-08-11,2017-10-11,2017-10-11,31,9.677419355,0.0,88.38,0.0,1,0,0,Tuesday,BLR,4,0.16712328767123288,1.1397260273972603
1,2017-10-11,2017-10-11,2017-10-11,29,6.896551724,6.896551724,143.02,0.0,1,0,0,Monday,BOM,2,0.0,1.1397260273972603
1,2017-10-11,2017-11-11,2017-11-11,37,8.108108108,0.0,74.91,0.0,1,0,0,Tuesday,MAA,3,0.08493150684931507,1.0547945205479452
1,2017-10-11,2017-11-11,2017-11-11,38,0.0,0.0,40.02,0.0,1,1,0,Wednesday,BOM,0,0.08493150684931507,1.0547945205479452
1,2017-10-11,2017-10-11,2017-10-11,26,0.0,0.0,40.02,0.0,1,0,0,Monday,BOM,0,0.0,1.1397260273972603
1,2017-10-11,2017-10-11,2017-11-26,33,0.0,0.0,40.73,0.125,1,0,0,Tuesday,MAA,0,0.12602739726027398,1.0136986301369864
1,2017-10-11,2017-12-11,2017-12-11,25,12.0,4.0,75.92,0.0,1,0,0,Wednesday,MAA,3,0.16712328767123288,0.9726027397260274
0,2017-10-11,2017-10-11,2017-10-11,2,100.0,0.0,40.0,0.0,1,0,0,Monday,MAA,2,0.0,1.1397260273972603
1,2017-10-30,2017-12-11,2017-12-11,29,27.586206899999997,3.448275862,40.02,0.0,1,1,0,Thursday,BOM,9,0.11506849315068493,0.9726027397260274
1,2017-02-11,2017-10-11,2017-10-11,29,48.27586207,0.0,50.28,0.0,1,0,0,Monday,BOM,15,0.663013698630137,1.1397260273972603
1,2017-10-11,2017-10-11,2017-10-11,26,57.69230769,0.0,40.25,0.0,1,1,0,Tuesday,BOM,15,0.0,1.1397260273972603
1,2017-10-11,2017-10-11,2017-10-11,31,22.58064516,9.677419355,44.25,0.0,1,0,0,Monday,MAA,7,0.0,1.1397260273972603
1,2017-11-11,2017-11-11,2018-02-01,27,100.0,11.11111111,110.12,0.038461537999999997,1,0,0,Wednesday,MAA,27,0.22465753424657534,0.8301369863013699
1,2017-11-11,2017-11-11,2017-11-11,19,89.47368421,15.78947368,56.14,0.0,1,0,0,Friday,BOM,17,0.0,1.0547945205479452
1,2017-11-11,2017-12-18,2017-12-18,30,26.66666667,6.666666667,52.76,0.0,1,0,0,Wednesday,DEL,9,0.10136986301369863,0.9534246575342465
1,2017-11-11,2017-11-11,2017-11-18,25,36.0,8.0,53.14,0.28571428600000004,1,0,1,Monday,MAA,9,0.019178082191780823,1.0356164383561643
1,2017-11-11,2017-11-11,2017-11-11,29,17.24137931,17.24137931,46.74,0.0,1,1,0,Monday,MAA,5,0.0,1.0547945205479452
1,2017-11-11,2017-11-11,2018-12-01,29,37.93103448,6.896551724,83.75,0.048387097000000004,1,0,0,Monday,BOM,11,1.0547945205479452,0.0
1,2017-11-11,2017-11-11,2017-11-11,22,13.63636364,4.545454545,56.83,0.0,1,0,0,Thursday,MAA,4,0.0,1.0547945205479452
1,2017-11-11,2018-11-01,2018-11-01,28,14.28571429,7.142857143,40.02,0.0,1,1,0,Monday,BOM,5,0.9726027397260274,0.0821917808219178
1,2017-11-11,2017-11-11,2018-01-17,32,3.125,0.0,38.6,0.029850746,1,0,0,Saturday,MAA,1,0.18356164383561643,0.8712328767123287
1,2018-01-16,2018-01-16,2018-01-16,25,36.0,8.0,53.57,0.0,1,0,0,Thursday,MAA,9,0.0,0.873972602739726
1,2017-11-11,2017-11-22,2018-06-01,27,85.18518519,25.92592593,52.7,0.04444444400000001,1,0,0,Monday,BOM,24,0.5534246575342465,0.5013698630136987
1,2017-11-11,2017-12-11,2017-12-11,30,23.33333333,0.0,48.1,0.0,1,0,0,Tuesday,MAA,7,0.0821917808219178,0.9726027397260274
1,2017-11-11,2017-11-11,2018-08-01,30,66.66666667,16.66666667,37.01,0.034482759,1,0,0,Tuesday,DEL,21,0.7205479452054795,0.33424657534246577
1,2017-12-11,2017-12-11,2017-12-11,30,13.33333333,3.333333333,40.02,0.0,1,1,0,Tuesday,MAA,4,0.0,0.9726027397260274
0,2017-09-11,2017-12-13,2017-12-13,19,15.78947368,5.263157895,44.57,0.0,1,0,0,Monday,BLR,3,0.2547945205479452,0.9671232876712329
1,2017-12-11,2017-12-11,2017-12-11,36,30.55555556,0.0,40.02,0.0,1,1,0,Tuesday,BOM,12,0.0,0.9726027397260274
1,2017-12-11,2017-12-11,2017-12-11,27,25.92592593,3.7037037039999996,40.25,0.0,1,1,0,Wednesday,DEL,8,0.0,0.9726027397260274
1,2017-10-11,2017-12-11,2017-12-11,30,10.0,0.0,45.22,0.0,1,0,0,Friday,MAA,3,0.16712328767123288,0.9726027397260274
1,2017-10-11,2017-12-11,2018-01-14,32,9.375,6.25,46.85,0.031746032,1,0,0,Tuesday,MAA,3,0.2602739726027397,0.8794520547945206
1,2017-12-11,2017-12-11,2017-12-11,30,3.333333333,3.333333333,40.02,0.0,1,0,0,Tuesday,BOM,1,0.0,0.9726027397260274
1,2017-12-11,2017-12-11,2017-12-11,36,13.88888889,0.0,40.02,0.0,1,0,0,Tuesday,BOM,6,0.0,0.9726027397260274
0,2017-12-11,2017-12-11,2017-12-11,0,0.0,0.0,39.97,0.0,1,0,0,Friday,BOM,0,0.0,0.9726027397260274
0,2017-04-11,2017-12-11,2017-12-11,9,55.55555556,0.0,40.25,0.0,1,0,0,Monday,BOM,6,0.6684931506849315,0.9726027397260274
1,2017-12-11,2017-12-11,2017-12-11,33,12.12121212,3.03030303,95.28,0.0,1,1,0,Friday,BOM,4,0.0,0.9726027397260274
1,2017-12-11,2017-12-11,2017-12-11,29,3.448275862,0.0,57.45,0.0,1,0,0,Saturday,MAA,1,0.0,0.9726027397260274
1,2017-12-11,2017-12-11,2017-12-11,15,53.33333333,0.0,55.6,0.0,1,0,0,Tuesday,MAA,8,0.0,0.9726027397260274
1,2017-11-13,2017-11-17,2018-01-17,34,0.0,0.0,104.15,0.11475409800000001,1,0,1,Monday,MAA,0,0.1780821917808219,0.8712328767123287
1,2017-11-13,2018-01-01,2018-01-16,32,15.625,9.375,38.44,0.133333333,1,1,0,Thursday,DEL,5,0.17534246575342466,0.873972602739726
1,2017-11-13,2017-11-14,2017-11-14,31,25.80645161,3.225806452,40.0,0.0,1,0,0,Saturday,MAA,8,0.0027397260273972603,1.0465753424657533
0,2017-11-13,2017-11-13,2017-11-13,2,100.0,0.0,40.0,0.0,0,0,0,Wednesday,MAA,2,0.0,1.0493150684931507
0,2017-08-11,2017-11-13,2017-11-13,4,50.0,25.0,50.76,0.0,1,0,1,Friday,MAA,2,0.25753424657534246,1.0493150684931507
1,2017-11-13,2017-11-13,2017-11-13,25,24.0,8.0,40.02,0.0,1,1,0,Thursday,DEL,6,0.0,1.0493150684931507
1,2017-11-13,2017-11-13,2018-01-16,38,15.78947368,15.78947368,27.21,0.140625,1,1,0,Thursday,MAA,6,0.17534246575342466,0.873972602739726
1,2017-11-13,2017-11-13,2017-11-13,28,0.0,0.0,40.02,0.0,1,1,0,Wednesday,BOM,0,0.0,1.0493150684931507
1,2017-11-13,2017-12-24,2017-12-24,27,74.07407407,11.11111111,40.02,0.0,1,1,0,Thursday,BOM,20,0.11232876712328767,0.936986301369863
1,2017-11-13,2017-11-13,2017-11-13,30,3.333333333,0.0,40.25,0.0,1,0,0,Wednesday,BOM,1,0.0,1.0493150684931507
1,2017-11-13,2017-11-13,2017-12-16,33,30.303030300000003,0.0,38.46,0.060606060999999996,1,0,0,Monday,BOM,10,0.09041095890410959,0.958904109589041
1,2017-11-13,2017-11-13,2017-11-13,27,18.51851852,0.0,57.03,0.0,1,0,1,Thursday,MAA,6,0.0,1.0493150684931507
1,2017-11-13,2017-11-13,2017-11-13,30,10.0,0.0,40.02,0.0,1,0,0,Thursday,BOM,3,0.0,1.0493150684931507
1,2017-11-13,2017-11-13,2017-11-13,32,25.0,9.375,51.05,0.0,1,0,0,Tuesday,BLR,8,0.0,1.0493150684931507
1,2017-11-13,2017-11-13,2017-11-13,36,8.333333332999999,0.0,40.27,0.0,1,0,0,Thursday,BOM,3,0.0,1.0493150684931507
1,2017-11-13,2017-11-13,2017-11-13,30,3.333333333,0.0,40.02,0.0,1,0,0,Thursday,BOM,1,0.0,1.0493150684931507
1,2017-11-13,2017-11-13,2017-11-26,29,0.0,0.0,38.46,0.153846154,1,0,0,Tuesday,BOM,0,0.03561643835616438,1.0136986301369864
1,2017-11-13,2017-11-13,2017-11-13,13,84.61538462,0.0,40.02,0.0,1,1,0,Thursday,BOM,12,0.0,1.0493150684931507
0,2017-11-13,2017-11-13,2017-11-13,3,100.0,66.66666667,40.02,0.0,1,1,0,Wednesday,BOM,3,0.0,1.0493150684931507
1,2017-10-11,2017-11-13,2017-11-13,29,6.896551724,6.896551724,141.67,0.0,1,0,0,Wednesday,BOM,2,0.09041095890410959,1.0493150684931507
1,2017-11-13,2017-11-13,2017-11-13,23,34.782608700000004,8.695652174,40.02,0.0,1,0,0,Tuesday,BOM,9,0.0,1.0493150684931507
1,2017-11-13,2017-11-13,2017-11-13,20,95.0,5.0,50.25,0.0,1,0,0,Thursday,BOM,19,0.0,1.0493150684931507
1,2017-11-13,2017-11-13,2017-11-13,29,6.896551724,0.0,40.02,0.0,1,0,0,Thursday,BOM,2,0.0,1.0493150684931507
1,2017-09-21,2017-11-13,2017-11-13,27,40.74074074,11.11111111,50.54,0.0,1,0,0,Wednesday,DEL,11,0.14520547945205478,1.0493150684931507
1,2017-11-13,2017-11-14,2017-11-14,29,10.34482759,0.0,102.87,0.0,1,0,0,Thursday,DEL,4,0.0027397260273972603,1.0465753424657533
1,2017-11-13,2017-11-13,2017-11-13,25,40.0,24.0,40.02,0.0,1,0,0,Thursday,MAA,10,0.0,1.0493150684931507
1,2017-11-13,2017-11-15,2017-11-15,23,100.0,26.08695652,28.98,0.0,1,0,0,Tuesday,MAA,23,0.005479452054794521,1.0438356164383562
0,2017-11-14,2017-11-14,2017-11-14,5,0.0,0.0,40.02,0.0,1,0,0,Friday,BOM,0,0.0,1.0465753424657533
1,2017-11-14,2017-11-14,2017-11-14,29,10.34482759,3.448275862,40.02,0.0,1,0,0,Wednesday,BOM,4,0.0,1.0465753424657533
1,2017-11-14,2017-11-14,2017-11-14,31,0.0,0.0,40.02,0.0,1,0,0,Thursday,BOM,0,0.0,1.0465753424657533
1,2017-11-14,2017-11-20,2017-11-20,33,36.36363636,12.12121212,40.2,0.0,1,0,0,Thursday,DEL,12,0.01643835616438356,1.0301369863013699
1,2017-11-14,2017-11-14,2017-11-14,14,21.42857143,0.0,40.02,0.0,1,0,0,Monday,BOM,4,0.0,1.0465753424657533
0,2017-11-14,2017-11-14,2017-11-14,5,20.0,0.0,40.02,0.0,1,0,0,Friday,DEL,1,0.0,1.0465753424657533
0,2017-11-14,2017-11-14,2017-11-14,1,100.0,0.0,40.2,0.0,1,0,0,Friday,DEL,1,0.0,1.0465753424657533
1,2017-01-11,2017-11-14,2018-01-20,27,74.07407407,14.81481481,39.34,0.044776119,1,1,0,Tuesday,MAA,20,1.0246575342465754,0.863013698630137
1,2017-11-14,2017-11-14,2017-11-29,28,64.28571429,10.71428571,40.08,0.133333333,1,0,0,Friday,BOM,19,0.0410958904109589,1.0054794520547945
1,2017-10-23,2017-11-14,2017-11-14,24,95.83333333,25.0,20.7,0.0,1,0,0,Monday,MAA,23,0.06027397260273973,1.0465753424657533
1,2017-11-14,2017-11-20,2017-11-20,11,72.72727273,0.0,73.26,0.0,1,0,0,Wednesday,MAA,9,0.01643835616438356,1.0301369863013699
1,2017-11-11,2017-11-16,2017-11-16,32,6.25,6.25,70.49,0.0,1,0,0,Thursday,MAA,2,0.0136986301369863,1.0410958904109588
1,2017-06-11,2017-11-14,2017-11-14,23,4.347826087,0.0,40.02,0.0,1,0,0,Monday,BOM,2,0.4273972602739726,1.0465753424657533
1,2017-10-31,2017-11-14,2017-11-14,34,0.0,0.0,40.02,0.0,1,0,0,Friday,BOM,0,0.038356164383561646,1.0465753424657533
1,2017-11-14,2017-11-15,2017-11-15,31,3.225806452,3.225806452,40.02,0.0,1,1,0,Monday,BOM,2,0.0027397260273972603,1.0438356164383562
1,2017-11-14,2017-11-14,2017-11-14,30,3.333333333,0.0,31.5,0.0,1,0,0,Tuesday,MAA,1,0.0,1.0465753424657533
0,2017-11-14,2017-11-14,2017-11-14,6,0.0,0.0,40.02,0.0,1,0,0,Monday,BOM,0,0.0,1.0465753424657533
0,2017-11-14,2017-11-14,2017-12-13,13,53.84615385,30.76923077,35.39,0.068965517,1,0,0,Friday,BOM,8,0.07945205479452055,0.9671232876712329
1,2017-11-14,2017-12-31,2018-11-01,35,28.57142857,8.571428571,102.74,0.181818182,1,0,0,Tuesday,MAA,10,0.9643835616438357,0.0821917808219178
1,2017-11-14,2017-11-15,2017-11-15,30,6.666666667,0.0,40.02,0.0,1,0,0,Tuesday,BOM,3,0.0027397260273972603,1.0438356164383562
1,2017-07-11,2018-07-01,2018-07-01,31,25.80645161,9.677419355,50.02,0.0,1,0,0,Wednesday,MAA,8,0.9726027397260274,0.4191780821917808
1,2017-11-14,2017-11-14,2018-10-01,31,87.09677419,45.16129032,43.9,0.070175439,0,1,0,Friday,BOM,27,0.8794520547945206,0.16712328767123288
1,2017-11-14,2017-11-14,2017-11-14,31,12.90322581,3.225806452,40.2,0.0,1,0,0,Thursday,DEL,5,0.0,1.0465753424657533
1,2017-11-14,2017-11-16,2017-11-16,36,27.77777778,2.777777778,40.02,0.0,0,0,0,Monday,BOM,11,0.005479452054794521,1.0410958904109588
1,2017-11-14,2017-11-15,2017-11-15,31,19.35483871,6.451612902999999,46.16,0.0,1,1,0,Thursday,DEL,7,0.0027397260273972603,1.0438356164383562
1,2017-11-15,2017-11-15,2017-12-13,28,25.0,10.71428571,42.71,0.214285714,1,0,0,Friday,MAA,7,0.07671232876712329,0.9671232876712329
1,2017-11-15,2017-11-15,2017-11-15,35,8.571428571,2.857142857,40.02,0.0,1,0,0,Wednesday,BOM,3,0.0,1.0438356164383562
0,2017-11-15,2017-11-15,2017-11-15,1,100.0,0.0,40.2,0.0,1,0,0,Friday,BOM,1,0.0,1.0438356164383562
1,2017-11-15,2017-11-15,2017-11-15,37,5.405405405,2.702702703,40.02,0.0,1,0,0,Tuesday,DEL,2,0.0,1.0438356164383562
1,2017-11-15,2017-11-15,2017-11-15,38,7.894736842,0.0,40.25,0.0,1,1,0,Tuesday,DEL,3,0.0,1.0438356164383562
1,2017-11-15,2017-11-15,2017-12-13,27,25.92592593,11.11111111,35.39,0.071428571,1,0,0,Friday,BOM,8,0.07671232876712329,0.9671232876712329
1,2017-08-11,2017-11-15,2017-11-15,23,69.56521739,8.695652174,117.03,0.0,1,0,0,Friday,BOM,16,0.26301369863013696,1.0438356164383562
0,2017-08-11,2017-11-19,2017-11-19,2,100.0,50.0,97.95,0.0,0,0,0,Tuesday,MAA,2,0.273972602739726,1.0328767123287672
1,2017-11-15,2017-11-15,2017-11-15,32,6.25,3.125,50.57,0.0,1,0,0,Thursday,MAA,2,0.0,1.0438356164383562
0,2017-11-15,2017-11-15,2017-11-15,28,32.14285714,0.0,40.02,0.0,0,0,0,Friday,MAA,9,0.0,1.0438356164383562
1,2017-11-15,2017-11-15,2017-11-15,26,61.53846154,3.8461538460000004,84.9,0.0,1,0,0,Monday,BOM,17,0.0,1.0438356164383562
1,2017-10-26,2017-11-15,2017-11-15,7,100.0,0.0,40.02,0.0,1,0,0,Friday,BOM,7,0.0547945205479452,1.0438356164383562
1,2017-11-13,2017-11-15,2017-11-15,30,0.0,0.0,26.34,0.0,1,0,0,Friday,BOM,0,0.005479452054794521,1.0438356164383562
0,2017-11-15,2017-11-15,2017-11-15,5,40.0,20.0,40.0,0.0,1,0,0,Monday,MAA,2,0.0,1.0438356164383562
1,2017-11-15,2017-11-17,2017-11-17,29,17.24137931,3.448275862,52.49,0.0,1,0,0,Thursday,MAA,5,0.005479452054794521,1.0383561643835617
0,2017-11-15,2017-11-15,2017-11-15,1,100.0,0.0,40.02,0.0,1,0,0,Monday,BOM,1,0.0,1.0438356164383562
1,2017-11-15,2017-11-15,2017-11-15,37,5.405405405,0.0,40.02,0.0,1,0,0,Tuesday,DEL,2,0.0,1.0438356164383562
1,2017-11-15,2017-11-15,2018-02-01,23,69.56521739,56.52173913,51.83,0.083333333,1,0,0,Thursday,DEL,16,0.2136986301369863,0.8301369863013699
1,2017-11-15,2017-11-15,2017-11-15,29,0.0,0.0,40.3,0.0,1,0,0,Saturday,BLR,0,0.0,1.0438356164383562
1,2017-11-15,2017-11-15,2017-11-15,28,10.71428571,3.571428571,40.02,0.0,1,0,0,Friday,BOM,3,0.0,1.0438356164383562
0,2017-11-15,2017-11-15,2017-11-15,1,100.0,0.0,40.02,0.0,1,0,0,Monday,BOM,1,0.0,1.0438356164383562
1,2017-11-16,2017-11-16,2017-11-16,23,13.04347826,13.04347826,39.95,0.0,1,0,0,Tuesday,MAA,3,0.0,1.0410958904109588
0,2017-11-16,2017-11-16,2017-11-16,14,50.0,14.28571429,43.91,0.0,1,0,0,Monday,BOM,7,0.0,1.0410958904109588
1,2017-11-16,2017-11-16,2017-11-16,10,40.0,10.0,41.93,0.0,1,0,0,Thursday,BLR,4,0.0,1.0410958904109588
1,2017-11-16,2017-11-21,2017-11-21,34,8.823529412000001,0.0,196.93,0.0,1,0,0,Friday,BOM,4,0.0136986301369863,1.0273972602739727
1,2017-11-16,2017-11-16,2017-11-16,28,21.42857143,0.0,40.2,0.0,1,0,0,Thursday,DEL,7,0.0,1.0410958904109588
1,2017-05-10,2017-11-16,2017-11-16,31,3.225806452,0.0,41.0,0.0,1,0,0,Tuesday,BOM,2,0.5205479452054794,1.0410958904109588
1,2017-11-16,2017-11-16,2017-11-16,30,3.333333333,0.0,40.02,0.0,1,0,0,Monday,BOM,1,0.0,1.0410958904109588
1,2017-11-16,2017-11-16,2017-11-16,28,17.85714286,3.571428571,40.0,0.0,1,0,0,Tuesday,MAA,6,0.0,1.0410958904109588
0,2017-11-16,2017-11-16,2017-11-16,1,100.0,0.0,40.02,0.0,1,0,0,Monday,DEL,1,0.0,1.0410958904109588
1,2017-11-20,2017-11-20,2017-11-20,34,5.882352941000001,2.9411764710000003,51.09,0.0,1,0,0,Friday,BOM,2,0.0,1.0301369863013699
1,2017-11-16,2017-11-16,2017-11-16,11,100.0,9.090909091,40.02,0.0,1,0,0,Tuesday,MAA,11,0.0,1.0410958904109588
1,2017-09-11,2017-11-22,2017-12-17,34,29.41176471,11.76470588,46.4,0.12,1,0,0,Tuesday,BLR,11,0.26575342465753427,0.9561643835616438
1,2017-10-11,2017-11-17,2017-11-17,21,100.0,9.523809523999999,46.99,0.0,1,0,0,Monday,MAA,21,0.10136986301369863,1.0383561643835617
1,2017-11-14,2017-11-18,2017-11-18,28,14.28571429,3.571428571,49.82,0.0,1,0,0,Wednesday,DEL,5,0.010958904109589041,1.0356164383561643
1,2017-10-11,2017-11-24,2017-11-24,31,22.58064516,3.225806452,35.19,0.0,1,0,0,Monday,MAA,7,0.12054794520547946,1.0191780821917809
1,2017-11-11,2017-12-14,2017-12-14,33,27.27272727,15.15151515,48.43,0.0,1,0,0,Monday,BOM,9,0.09041095890410959,0.9643835616438357
1,2017-11-14,2017-11-16,2017-11-16,26,38.46153846,7.692307692000001,38.69,0.0,1,0,0,Monday,MAA,10,0.005479452054794521,1.0410958904109588
1,2017-11-16,2017-11-18,2017-12-17,43,25.58139535,11.62790698,69.92,0.137931034,1,1,1,Saturday,MAA,12,0.08493150684931507,0.9561643835616438
1,2017-11-11,2017-12-21,2017-12-21,24,58.33333333,12.5,31.0,0.0,1,0,0,Tuesday,MAA,14,0.1095890410958904,0.9452054794520548
1,2017-11-16,2017-12-13,2017-12-13,21,57.14285714,9.523809523999999,80.39,0.0,1,0,0,Friday,DEL,12,0.07397260273972603,0.9671232876712329
1,2017-11-16,2017-11-16,2017-11-16,29,27.586206899999997,3.448275862,125.24,0.0,1,1,0,Tuesday,DEL,9,0.0,1.0410958904109588
1,2017-11-16,2017-11-23,2018-01-19,32,75.0,21.875,66.74,0.15789473699999998,1,0,1,Monday,MAA,24,0.17534246575342466,0.8657534246575342
1,2017-11-16,2017-11-16,2017-11-16,29,17.24137931,0.0,40.02,0.0,1,0,0,Tuesday,BOM,5,0.0,1.0410958904109588
1,2017-11-16,2018-08-01,2018-08-01,32,34.375,15.625,38.0,0.0,1,1,0,Saturday,BLR,11,0.7068493150684931,0.33424657534246577
1,2017-11-16,2017-11-16,2017-11-16,30,16.66666667,10.0,42.06,0.0,1,0,0,Thursday,BOM,6,0.0,1.0410958904109588
1,2017-11-16,2017-11-16,2017-11-16,14,35.71428571,7.142857143,40.02,0.0,1,0,0,Monday,BOM,5,0.0,1.0410958904109588
1,2017-11-16,2017-11-16,2017-11-16,30,0.0,0.0,40.02,0.0,1,1,0,Monday,BOM,0,0.0,1.0410958904109588
1,2017-11-16,2017-11-16,2017-11-16,16,18.75,6.25,40.02,0.0,1,0,0,Tuesday,BOM,3,0.0,1.0410958904109588
1,2017-11-16,2017-11-16,2017-11-16,30,16.66666667,3.333333333,40.2,0.0,1,1,0,Tuesday,BOM,6,0.0,1.0410958904109588
1,2017-11-16,2017-11-16,2017-11-16,27,33.33333333,3.7037037039999996,53.02,0.0,1,0,0,Monday,DEL,9,0.0,1.0410958904109588
1,2017-11-16,2017-11-16,2017-11-16,26,84.61538462,3.8461538460000004,40.02,0.0,1,0,0,Tuesday,BOM,23,0.0,1.0410958904109588
1,2017-11-16,2017-11-16,2017-11-16,32,6.25,0.0,40.02,0.0,1,0,0,Monday,BOM,2,0.0,1.0410958904109588
1,2017-11-19,2017-11-20,2018-01-17,30,100.0,10.0,52.55,0.08620689699999999,1,0,0,Monday,MAA,30,0.16164383561643836,0.8712328767123287
1,2017-11-17,2017-11-17,2017-11-17,32,6.25,3.125,59.65,0.0,1,0,0,Monday,MAA,2,0.0,1.0383561643835617
